session,method,gender,emotion,n_annotators,agreement,path,text,segment_id,video_id,mode
1,script,F,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F019.wav,"Well, that's only your business, Chris.",19,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.wav,"Well, what do you want me to do?  You're old enough known your own business.",20,Ses01M_script01_1,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F021.wav,You want to make sure that your father's not going to...,21,Ses01M_script01_1,train
1,script,F,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F022.wav,I'm just saying.,22,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.wav,I'm sorry.  I ignore what I've got to ignore. That girl is Larry's girl.,23,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.wav,"From father's point of view he is not dead and you have no right to take his girl.  I'm just saying that you can go on from there if you know where to go but I'm saying I don't know where to go.  See, I don't know.",24,Ses01M_script01_1,train
1,script,F,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.wav,You're a considerate fellow.  There's nothing wrong in that.,25,Ses01M_script01_1,train
1,script,F,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.wav,Did you ask Annie yet?,26,Ses01M_script01_1,train
1,script,F,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F027.wav,"Well, how do you know she's going to marry you?  Maybe she feels same way your father does.",27,Ses01M_script01_1,train
1,script,F,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F028.wav,"The trouble is you don't see enough women, you never did.",28,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.wav,I don't see why it has to be Annie.,29,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.wav,"That's a good answer but it doesn't answer anything.  You haven't seen her since you went away to war, it's been five years.",30,Ses01M_script01_1,train
1,script,F,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.wav,"He thinks he's coming back, Chris.  You marry that girl you're pronouncing him dead.",31,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.wav,"Do you know what that'll do to you, to your father, do you know?  I don't.",32,Ses01M_script01_1,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F033.wav,Give it some more thought.,33,Ses01M_script01_1,train
1,script,F,sur,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F034.wav,What the hell is this?,34,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.wav,Are you crazy?,35,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.wav,You have a business here.  I said what the hell is this?,36,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.wav,"Oh, must you be inspired.",37,Ses01M_script01_1,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F038.wav,You mean to tell me you would leave the business for this.,38,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F039.wav,"Well, you don't want to think like that.",39,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F040.wav,"All right but you don't think like that because what the hell is this all for.  This is all for you, what are we working for Chris? The whole shooting match is for you.",40,Ses01M_script01_1,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F041.wav,"Well, you don't think like that.",41,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.wav,"I don't understand you, do I?",42,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.wav,"Well, I can see that.",43,Ses01M_script01_1,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.wav,He saw it.,0,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M001.wav,He was out here at four this morning.,1,Ses01M_script01_1,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.wav,I was out here at four this morning I heard a crack and I looked out the window and he was standing right over there.,2,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.wav,I don't know.  But he went back in the kitchen and he cried.,3,Ses01M_script01_1,train
1,script,M,sad,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.wav,No.  I figured I'd just let it wait.,4,Ses01M_script01_1,train
1,script,M,sad,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.wav,"Yeah, I could hear him crying through the floorboards in my room.",5,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.wav,I don't know.,6,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.wav,I guess he is.,7,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M008.wav,I don't know the meaning of it.  But I know we've made terrible mistake with father.,8,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M009.wav,"I mean, these kinds of things, man they always come back at you.  And this is definitely coming back to us.",9,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M010.wav,"I just--why shouldn't he walk the nights waiting for him, huh?  Do we contradict him do we say we don't have any hope any more that he's not coming back?",10,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M011.wav,"I don't want to argue with him, it's just for God's sake it's time he realized that no one believes with him any more.",11,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M012.wav,I got to.,12,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M013.wav,"For God's sake, three years?  Nobody comes back after three years. It's insane.",13,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M014.wav,"Okay, all right.  Mom, sit down.  I want to talk to you.",14,Ses01M_script01_1,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M015.wav,"Yeah, okay all right, all right.  Listen, um, you know why I asked Annie here, right?",15,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M016.wav,You know.,16,Ses01M_script01_1,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M017.wav,I'm going to ask her to marry me.,17,Ses01M_script01_1,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M018.wav,You know it's not just my business.,18,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M019.wav,So it's okay then?  I'm just going to go ahead with it?,19,Ses01M_script01_1,train
1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.wav,"See.  Then it's not just my business. Sometimes you infuriate me, you know that?  You know it's just your business too if I tell father and he throws a fit about it, huh?",20,Ses01M_script01_1,train
1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.wav,She is not Larry's girl.,21,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M022.wav,I don't know why it is you know every time I reach out for something I have to pull back 'cause I'm afraid it's going to hurt somebody.  All my life...,22,Ses01M_script01_1,train
1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M023.wav,To hell with that.,23,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M024.wav,"No, I wanted to get this all sorted out first.",24,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M025.wav,"Well, if she does then that's the end of it.  However from her letters I think she's pretty much forgotten him.",25,Ses01M_script01_1,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M026.wav,So what?  I'm just--I'm not fast with women.,26,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M027.wav,Because it is.,27,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M028.wav,"I don't know, it I think of her, I grew up next to her.  She is what I think of when I think of a wife.",28,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M029.wav,All right then.,29,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M030.wav,I've given it lots of thought.  And I keep coming back to the same thing.,30,Ses01M_script01_1,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M031.wav,"When I think of a family, when I think of my future I see Annie in the center of that and you know and if that can't happen here then I'll go somewhere else.",31,Ses01M_script01_1,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M032.wav,I'll leave.  I'll get married and move somewhere else maybe New York.,32,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M033.wav,I'll do it.,33,Ses01M_script01_1,train
1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.wav,Business?  The business doesn't inspire me.,34,Ses01M_script01_1,train
1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M035.wav,"Yes, yes I like it for one hour a day.  I don't care if I have to grub for money all day long when I come home I want it nice, I want a family, I want to kids and Annie is in the center of that.",35,Ses01M_script01_1,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M036.wav,If that can't happen here...,36,Ses01M_script01_1,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.wav,"Yes, on this I would.",37,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M038.wav,Then help me stay here mom.,38,Ses01M_script01_1,train
1,script,M,xxx,0,0,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M039.wav,"I know, I know.",39,Ses01M_script01_1,train
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M040.wav,Then help me stay.,40,Ses01M_script01_1,train
1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M041.wav,I am thinking like that.,41,Ses01M_script01_1,train
1,script,M,sad,3,3,Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M042.wav,"No, you don't.  I'm a pretty tough guy.",42,Ses01M_script01_1,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F000.wav,Why did he invite her here?,0,Ses01M_script01_2,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F001.wav,It's been three and a half years.  Why all of a sudden?,1,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F002.wav,He's not going to marry her.,2,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F003.wav,it's got that about it.,3,Ses01M_script01_2,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F004.wav,"What is going on here, Joe?",4,Ses01M_script01_2,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F005.wav,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.,5,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F006.wav,Then why is she still single?  New York is full of men probably a hundred people told her she is crazy but she is waited.,6,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F007.wav,Because she knows what I know that's why.  She's faithful as a rock. in my darkest moments I think of her waiting and I know that I'm right.,7,Ses01M_script01_2,train
1,script,F,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F008.wav,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.",8,Ses01M_script01_2,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F009.wav,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.",9,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F010.wav,Because if he's not coming back then I'll kill myself.,10,Ses01M_script01_2,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F011.wav,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.",11,Ses01M_script01_2,train
1,script,F,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F012.wav,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",12,Ses01M_script01_2,train
1,script,F,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F013.wav,You above all have got to believe. Just don't stop believing.,13,Ses01M_script01_2,train
1,script,F,xxx,0,0,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F014.wav,I can't help it.,14,Ses01M_script01_2,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M000.wav,"Well, maybe he wanted see her.",0,Ses01M_script01_2,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",1,Ses01M_script01_2,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M002.wav,Don't look at me like that.  He didn't tell me anything he told you.,2,Ses01M_script01_2,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M003.wav,How do you know he's even thinking about it?,3,Ses01M_script01_2,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M004.wav,Oh so what?,4,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M005.wav,"Okay, now listen, kids...",5,Ses01M_script01_2,train
1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M006.wav,Listen. Line. You can't read her mind.,6,Ses01M_script01_2,train
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M007.wav,And how do you know why she's waited.,7,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M008.wav,"Okay, look it's a beautiful day.  Why are we arguing?",8,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M009.wav,What do you want me to do?  What do you want?,9,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M010.wav,Kate...,10,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M011.wav,[BREATHING],11,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M012.wav,"All right, calm yourself.",12,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M013.wav,"Okay, calm yourself. Alright.",13,Ses01M_script01_2,train
1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M014.wav,calm yourself.,14,Ses01M_script01_2,train
1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M015.wav,What does that mean? Me above all? What does that mean?,15,Ses01M_script01_2,train
1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M016.wav,Look at you. You're shaking.,16,Ses01M_script01_2,train
1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M017.wav,"What the hell do you want from me, Kate?",17,Ses01M_script01_2,train
1,impro,F,neu,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F000.wav,You okay?,0,Ses01M_impro06,train
1,impro,F,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F001.wav,What's happened?,1,Ses01M_impro06,train
1,impro,F,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F002.wav,You don't have to if you don't want to.,2,Ses01M_impro06,train
1,impro,F,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F003.wav,I'm sorry to hear that.,3,Ses01M_impro06,train
1,impro,F,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F004.wav,You've been taking care of it all?,4,Ses01M_impro06,train
1,impro,F,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F005.wav,Oh Jesus.,5,Ses01M_impro06,train
